order_id,order_date,customer_id,customer_segment,region,category,product,quantity,unit_price,discount,total_sales,cost,profit
ORD000783,2025-01-29,CUST01330,Returning,CENTRAL,Electronics,Power Bank,1,42.19,0.0,42.19,26.82,15.37
ORD000503,2024-01-28,CUST00661,New,south,Apparel,Yoga Pants,1,47.21,0.2,37.77,23.53,14.24
ORD000983,2024-04-21,CUST00241,New,north,Home & Kitchen,Blender,1,209.74,0.05,199.25,103.06,96.19
ORD003678,2025-12-17,CUST01060,New,SOUTH,Beauty,Perfume,1,73.43,0.15,62.42,45.39,17.03
ORD005725,2024-04-03,CUST00795,Returning,WEST,Electronics,Laptop Stand,1,159.12,0.15,135.25,74.31,60.94
ORD003358,2025-07-29,CUST00752,Returning,SOUTH,Electronics,Bluetooth Speaker,1,256.5,0.0,256.5,156.61,99.89
ORD000623,2024-03-02,CUST01507,New,East,Apparel,Denim Jacket,1,226.87,0.05,215.53,125.02,90.51
ORD004624,2025-08-26,CUST01243,New,West,Home & Kitchen,Vacuum Cleaner,3,163.5,0.0,490.5,287.26,203.24
ORD005617,2024-09-20,CUST00655,New,South,Home & Kitchen,Cookware Set,1,168.67,0.1,151.8,102.22,49.58
ORD004478,2024-11-09,CUST00644,VIP,EAST,Home & Kitchen,Air Fryer,1,45.64,0.0,45.64,24.29,21.35
ORD005557,2024-01-25,CUST00780,Returning,central,Home & Kitchen,Coffee Maker,1,21.45,0.0,21.45,12.0,9.45
ORD002286,2025-10-29,CUST01652,Returning,East,Apparel,Running Shoes,2,13.18,0.0,26.36,14.34,12.02
ORD004864,2024-02-25,CUST01740,VIP,east,Sports & Outdoors,Camping Tent,1,39.3,0.05,37.33,20.88,16.45
ORD000006,2025-03-09,CUST01018,New,SOUTH,Beauty,Perfume,2,80.42,0.0,160.84,74.42,86.42
ORD003144,2025-01-30,CUST00708,Returning,west,Electronics,Smartwatch,1,193.88,0.0,193.88,97.35,96.53
ORD001532,2024-05-19,CUST00793,Returning,NORTH,Electronics,Power Bank,1,42.27,0.0,42.27,19.87,22.4
ORD002644,2025-05-17,CUST00795,New,North,Sports & Outdoors,Water Bottle,2,114.95,0.0,229.9,141.71,88.19
ORD003437,2024-01-03,CUST01795,Returning,West,Electronics,Power Bank,1,46.82,0.2,37.46,21.77,15.69
ORD005343,2024-02-13,CUST00915,Returning,East,Sports & Outdoors,Dumbbell Set,1,75.62,0.05,71.84,36.68,35.16
ORD002216,2025-02-05,CUST01181,Returning,CENTRAL,Home & Kitchen,Blender,2,202.86,0.0,405.72,182.8,222.92
ORD001275,2024-05-03,CUST01179,Returning,NORTH,Apparel,Yoga Pants,1,48.47,0.0,48.47,25.51,22.96
ORD003998,2025-11-04,CUST01447,New,WEST,Beauty,Shampoo Set,1,110.12,0.0,110.12,51.15,58.97
ORD002861,2025-02-18,CUST01141,Returning,CENTRAL,Home & Kitchen,Air Fryer,1,44.31,0.0,44.31,28.78,15.53
ORD005310,2025-10-25,CUST00058,VIP,WEST,Apparel,Winter Coat,1,191.9,0.15,163.12,90.88,72.24
ORD002468,2024-09-22,CUST00959,Returning,EAST,Electronics,Bluetooth Speaker,2,236.05,0.2,377.68,268.42,109.26
ORD000893,2024-05-26,CUST01234,New,WEST,Home & Kitchen,Coffee Maker,1,23.22,0.0,23.22,12.68,10.54
ORD003977,2024-04-02,CUST01770,Returning,East,Apparel,Running Shoes,1,13.03,0.0,13.03,6.78,6.25
ORD002192,2025-09-25,CUST01001,New,West,Home & Kitchen,Coffee Maker,1,20.64,0.0,20.64,10.69,9.95
ORD003888,2024-02-27,CUST00262,VIP,SOUTH,Beauty,Face Serum,1,51.88,0.0,51.88,32.92,18.96
ORD002298,2025-07-10,CUST01187,Returning,CENTRAL,Home & Kitchen,Coffee Maker,1,23.85,0.1,21.47,14.19,7.28
ORD004423,2024-01-04,CUST01015,New,east,Electronics,Laptop Stand,2,143.85,0.0,287.7,157.03,130.67
ORD001483,2024-02-05,CUST01425,Returning,NORTH,Home & Kitchen,Air Fryer,2,48.3,0.0,96.6,53.4,43.2
ORD005021,2024-05-17,CUST01554,New,North ,Apparel,Running Shoes,1,13.49,0.0,13.49,6.35,7.14
ORD002443,2024-03-25,CUST01585,,east,Beauty,Face Serum,2,53.62,0.0,107.24,59.72,47.52
ORD003373,2024-05-09,CUST01049,Returning,north,Apparel,Running Shoes,1,13.07,0.05,12.42,7.36,5.06
ORD005523,2024-04-22,CUST00530,VIP,South,Beauty,Shampoo Set,1,121.91,0.15,103.62,74.86,28.76
ORD000588,2024-04-15,CUST00905,New,central,Beauty,Face Serum,4,53.74,0.0,214.96,103.89,111.07
ORD002586,2025-04-03,CUST00899,Returning,CENTRAL,Electronics,Bluetooth Speaker,1,246.69,0.0,246.69,140.92,105.77
ORD002045,2024-12-30,CUST01629,Returning,CENTRAL,Apparel,T-Shirt Pack,1,64.64,0.2,51.71,39.83,11.88
ORD002005,2024-03-04,CUST01335,Returning,East,Electronics,Power Bank,1,43.48,0.0,43.48,23.03,20.45
ORD003535,2024-01-03,CUST00164,New,WEST,Electronics,Power Bank,1,48.26,0.0,48.26,28.56,19.7
ORD001629,2024-09-20,CUST00802,New,SOUTH,Home & Kitchen,Coffee Maker,1,20.55,0.05,19.52,9.4,10.12
ORD004065,2024-02-08,CUST00437,Returning,Central,Apparel,Winter Coat,1,228.65,0.15,194.35,106.76,87.59
ORD005536,2024-09-09,CUST00530,New,west,Apparel,T-Shirt Pack,1,59.67,0.0,59.67,33.31,26.36
ORD005768,2024-03-13,CUST00492,New,Central,Apparel,Denim Jacket,1,243.2,0.0,243.2,145.26,97.94
ORD004907,2024-05-18,CUST00676,,south,Home & Kitchen,Vacuum Cleaner,1,171.96,0.0,171.96,100.35,71.61
ORD004191,2024-02-14,CUST00353,New,SOUTH,Sports & Outdoors,Yoga Mat,1,169.18,0.0,169.18,79.42,89.76
ORD001506,2025-01-26,CUST00354,Returning,North,Apparel,Yoga Pants,2,51.25,0.05,97.38,55.03,42.35
ORD003142,2024-08-02,CUST00111,New,south,Apparel,Yoga Pants,1,55.67,0.1,50.1,29.38,20.72
ORD005889,2025-11-03,CUST01798,New,central,Home & Kitchen,Coffee Maker,1,24.09,0.0,24.09,14.38,9.71
ORD005671,2024-09-27,CUST00685,Returning,CENTRAL,Home & Kitchen,Coffee Maker,1,21.07,0.0,21.07,9.85,11.22
ORD003166,2025-11-10,CUST00792,Returning,SOUTH,Home & Kitchen,Blender,1,208.55,0.15,177.27,111.53,65.74
ORD002308,2024-05-20,CUST01330,Returning,central,Home & Kitchen,Blender,2,239.25,0.05,454.58,299.26,155.32
ORD005931,2024-09-01,CUST00860,Returning,west,Beauty,Face Serum,1,47.86,0.0,47.86,26.78,21.08
ORD003136,2024-03-09,CUST01202,New,South,Apparel,T-Shirt Pack,2,54.76,0.15,93.09,55.34,37.75
ORD001293,2024-02-08,CUST00631,Returning,WEST,Beauty,Face Serum,2,54.17,0.0,108.34,63.21,45.13
ORD002630,2024-10-31,CUST01181,VIP,CENTRAL,Electronics,Wireless Earbuds,1,96.84,0.1,87.16,59.33,27.83
ORD004702,2025-04-30,CUST00423,New,West,Sports & Outdoors,Camping Tent,1,43.53,0.1,39.18,22.41,16.77
ORD002970,2025-06-20,CUST00397,New,Central,Home & Kitchen,Blender,1,226.6,0.0,226.6,138.24,88.36
ORD003842,2024-02-01,CUST00812,New,West,Apparel,Denim Jacket,1,232.94,0.2,186.35,130.88,55.47
ORD000904,2024-11-05,CUST00998,VIP,West,Apparel,Yoga Pants,2,54.88,0.1,98.78,54.13,44.65
ORD000015,2024-02-01,CUST00464,New,east,Beauty,Shampoo Set,1,116.53,0.0,116.53,64.37,52.16
ORD001811,2024-07-21,CUST01017,Returning,north,Electronics,Smartwatch,2,198.5,0.0,397.0,255.38,141.62
ORD004442,2024-03-09,CUST01027,New,NORTH,Beauty,Perfume,1,78.35,0.0,78.35,50.62,27.73
ORD002787,2024-07-30,CUST01035,New,South,Home & Kitchen,Coffee Maker,1,23.86,0.0,23.86,13.44,10.42
ORD005957,2025-07-25,CUST00995,Returning,Central,Electronics,Power Bank,1,42.62,0.0,42.62,23.8,18.82
ORD005347,2024-01-27,CUST00512,Returning,SOUTH,Beauty,Hair Dryer,3,88.42,0.1,238.73,139.7,99.03
ORD005215,2025-11-27,CUST00208,New,CENTRAL,Apparel,Denim Jacket,1,264.25,0.0,264.25,132.68,131.57
ORD002184,2024-03-14,CUST00837,VIP,east,Electronics,Wireless Earbuds,1,100.07,,80.06,59.76,20.3
ORD003975,2024-05-05,CUST01627,VIP,east,Home & Kitchen,Air Fryer,2,41.73,0.0,83.46,42.49,40.97
ORD004593,2024-01-12,CUST01036,Returning,East,Home & Kitchen,Blender,1,228.5,0.0,228.5,140.18,88.32
ORD005001,2025-10-25,CUST00014,Returning,NORTH,Beauty,Face Serum,1,48.04,0.1,43.24,23.72,19.52
ORD002606,2024-01-16,CUST01493,Returning,SOUTH,Sports & Outdoors,Water Bottle,1,125.16,0.0,125.16,58.77,66.39
ORD004384,2024-05-15,CUST00909,Returning,west,Home & Kitchen,Cookware Set,1,140.92,0.0,140.92,85.07,55.85
ORD001440,2024-05-07,CUST01576,VIP,WEST,Apparel,Running Shoes,1,13.14,0.0,13.14,7.12,6.02
ORD005495,2024-10-09,CUST01572,New,East,Apparel,Running Shoes,1,12.61,0.0,12.61,7.58,5.03
ORD001366,2025-06-17,CUST00491,New,WEST,Apparel,T-Shirt Pack,1,63.34,0.0,63.34,29.92,33.42
ORD004004,2024-04-07,CUST01410,VIP,CENTRAL,Apparel,T-Shirt Pack,2,54.39,,87.02,69.56,17.46
ORD005621,2024-03-28,CUST00508,New,East,Home & Kitchen,Air Fryer,1,45.13,0.2,36.1,20.77,15.33
ORD000840,2024-05-12,CUST00762,Returning,Central,Apparel,Winter Coat,2,207.24,0.0,414.48,251.55,162.93
ORD003008,2024-09-01,CUST01556,VIP,WEST,Sports & Outdoors,Water Bottle,1,108.07,0.0,108.07,70.09,37.98
ORD002199,2025-11-02,CUST00285,Returning,SOUTH,Apparel,Denim Jacket,1,231.6,0.0,231.6,104.62,126.98
ORD000557,2024-08-20,CUST00711,New,North ,Home & Kitchen,Coffee Maker,1,20.58,0.0,20.58,11.82,8.76
ORD003867,2024-10-05,CUST00495,,south,Apparel,Running Shoes,1,13.29,0.0,13.29,6.37,6.92
ORD001128,2025-07-15,CUST01740,Returning,Central,Home & Kitchen,Vacuum Cleaner,1,162.07,0.05,153.97,100.01,53.96
ORD002395,2024-06-18,CUST00492,Returning,West,Electronics,Bluetooth Speaker,1,225.27,0.0,225.27,118.18,107.09
ORD000722,2024-03-03,CUST00092,New,South,Beauty,Face Serum,2,52.29,,99.35,59.27,40.08
ORD001958,2024-01-15,CUST01264,New,Central,Electronics,Power Bank,1,49.26,0.0,49.26,23.95,25.31
ORD002345,2025-07-29,CUST00655,Returning,south,Sports & Outdoors,Camping Tent,2,45.53,0.1,81.95,49.31,32.64
ORD000196,2024-03-25,CUST00159,New,SOUTH,Apparel,Denim Jacket,1,249.35,0.0,249.35,146.89,102.46
ORD002629,2024-01-29,CUST00475,Returning,south,Electronics,Smartwatch,3,169.54,,508.62,306.85,201.77
ORD001705,2024-04-24,CUST00163,VIP,north,Apparel,Yoga Pants,1,53.91,0.0,53.91,29.1,24.81
ORD004685,2025-03-03,CUST00894,New,West,Home & Kitchen,Cookware Set,1,155.42,0.0,155.42,70.02,85.4
ORD005025,2025-12-07,CUST00863,VIP,south,Apparel,Running Shoes,1,11.87,0.0,11.87,6.31,5.56
ORD001560,2025-07-08,CUST00878,Returning,South,Apparel,T-Shirt Pack,1,61.45,0.0,61.45,39.78,21.67
ORD004431,2024-07-09,CUST01356,Returning,East,Home & Kitchen,Blender,1,230.74,0.1,207.67,111.18,96.49
ORD002224,2024-01-29,CUST00742,Returning,West,Apparel,Running Shoes,1,12.97,0.0,12.97,5.94,7.03
ORD005742,2025-02-14,CUST00273,VIP,west,Beauty,Shampoo Set,1,106.27,0.0,106.27,51.07,55.2
ORD004397,2024-02-26,CUST01145,New,North ,Sports & Outdoors,Camping Tent,1,42.77,0.1,38.49,26.72,11.77
ORD000823,2025-04-22,CUST00167,New,east,Apparel,T-Shirt Pack,2,60.52,0.05,114.99,78.42,36.57
ORD001867,2024-12-01,CUST01263,VIP,NORTH,Electronics,Laptop Stand,1,160.01,0.0,160.01,72.37,87.64
ORD005007,2024-08-04,CUST00047,New,South,Beauty,Makeup Kit,1,130.76,0.0,130.76,58.85,71.91
ORD000167,2025-08-03,CUST00481,New,central,Beauty,Hair Dryer,1,79.69,0.0,79.69,39.67,40.02
ORD004752,2025-08-29,CUST00962,New,NORTH,Beauty,Makeup Kit,1,135.55,0.0,135.55,81.05,54.5
ORD003781,2025-03-02,CUST01213,Returning,South,Sports & Outdoors,Water Bottle,1,110.41,0.0,110.41,68.85,41.56
ORD000611,2024-04-11,CUST01408,Returning,SOUTH,Beauty,Face Serum,3,56.6,0.0,169.8,79.69,90.11
ORD001523,2024-08-03,CUST01269,Returning,north,Apparel,Running Shoes,1,11.82,0.0,11.82,5.91,5.91
ORD000381,2024-03-04,CUST00250,New,CENTRAL,Home & Kitchen,Cookware Set,2,157.53,0.0,315.06,166.36,148.7
ORD002261,2024-02-11,CUST01045,Returning,CENTRAL,Home & Kitchen,Blender,2,235.54,0.05,447.53,228.58,218.95
ORD003662,2024-03-21,CUST00178,VIP,CENTRAL,Electronics,Laptop Stand,1,151.24,0.0,151.24,69.27,81.97
ORD000198,2024-01-22,CUST01142,Returning,North ,Beauty,Makeup Kit,1,138.67,0.05,131.74,65.68,66.06
ORD002354,2024-02-12,CUST00312,VIP,North,Apparel,Yoga Pants,1,54.92,0.0,54.92,30.56,24.36
ORD000957,2025-09-08,CUST00444,New,central,Home & Kitchen,Coffee Maker,2,21.14,0.0,42.28,21.53,20.75
ORD003300,2024-04-05,CUST00174,New,Central,Home & Kitchen,Coffee Maker,1,21.4,0.1,19.26,12.4,6.86
ORD004438,2024-10-11,CUST01559,New,east,Home & Kitchen,Air Fryer,2,43.5,0.0,87.0,54.72,32.28
ORD001948,2024-07-14,CUST01361,VIP,east,Home & Kitchen,Blender,4,235.86,0.05,896.27,577.83,318.44
ORD001566,2024-01-07,CUST01401,New,west,Electronics,Smartwatch,1,195.92,0.0,195.92,105.62,90.3
ORD002134,2024-06-10,CUST00094,Returning,WEST,Home & Kitchen,Vacuum Cleaner,2,169.01,0.15,287.32,156.87,130.45
ORD001664,2024-03-29,CUST00684,Returning,South,Electronics,Bluetooth Speaker,1,255.84,0.0,255.84,117.21,138.63
ORD002699,2025-02-12,CUST00986,VIP,south,Apparel,Winter Coat,1,209.56,0.15,178.13,106.45,71.68
ORD001445,2025-11-19,CUST00425,Returning,South,Apparel,Denim Jacket,1,246.39,0.0,246.39,126.4,119.99
ORD001546,2024-06-22,CUST00602,New,NORTH,Beauty,Face Serum,1,48.69,0.0,48.69,29.99,18.7
ORD000594,2024-09-04,CUST00229,Returning,West,Electronics,Power Bank,1,48.63,0.0,48.63,23.93,24.7
ORD005461,2024-11-25,CUST01763,New,East,Home & Kitchen,Blender,3,224.26,0.0,672.78,304.06,368.72
ORD001871,2025-10-07,CUST00892,VIP,West,Apparel,Winter Coat,2,197.61,0.1,355.7,233.88,121.82
ORD000917,2025-08-17,CUST01105,Returning,south,Home & Kitchen,Vacuum Cleaner,1,196.73,0.0,196.73,105.44,91.29
ORD002320,2024-11-15,CUST01205,New,EAST,Sports & Outdoors,Water Bottle,1,128.66,0.0,128.66,80.85,47.81
ORD005555,2024-11-19,CUST00838,Returning,EAST,Sports & Outdoors,Water Bottle,2,115.97,0.05,220.34,130.56,89.78
ORD004623,2024-03-25,CUST00888,New,CENTRAL,Beauty,Makeup Kit,2,133.03,0.15,226.15,163.23,62.92
ORD004111,2025-06-30,CUST01052,VIP,North ,Apparel,T-Shirt Pack,1,55.92,0.0,55.92,28.36,27.56
ORD002908,2024-06-03,CUST01586,Returning,North,Electronics,Power Bank,1,42.2,0.0,42.2,26.25,15.95
ORD003291,2024-02-04,CUST01574,Returning,east,Apparel,Yoga Pants,1,54.97,0.0,54.97,24.8,30.17
ORD003458,2024-03-09,CUST01497,Returning,North,Electronics,Power Bank,1,44.64,0.05,42.41,28.39,14.02
ORD002594,2024-01-05,CUST01011,New,WEST,Electronics,Wireless Earbuds,1,92.0,0.0,92.0,46.62,45.38
ORD005480,2024-07-02,CUST00389,New,EAST,Home & Kitchen,Cookware Set,1,150.27,0.0,150.27,92.69,57.58
ORD000370,2025-01-07,CUST01195,New,South,Beauty,Perfume,1,75.98,0.0,75.98,43.54,32.44
ORD005927,2024-09-11,CUST00968,New,south,Home & Kitchen,Cookware Set,1,156.8,0.05,148.96,98.83,50.13
ORD002486,2024-02-18,CUST01550,VIP,West,Beauty,Makeup Kit,1,131.33,0.05,124.76,77.57,47.19
ORD004644,2024-03-25,CUST01464,New,WEST,Apparel,Yoga Pants,1,48.8,0.0,48.8,29.71,19.09
ORD002214,2024-09-02,CUST00900,New,central,Electronics,Wireless Earbuds,2,93.75,0.15,159.38,104.19,55.19
ORD000848,2024-01-18,CUST00421,Returning,west,Electronics,Wireless Earbuds,2,97.6,0.05,185.44,111.98,73.46
ORD000528,2024-03-27,CUST00368,VIP,South,Home & Kitchen,Air Fryer,2,46.46,0.0,92.92,42.12,50.8
ORD003651,2024-11-27,CUST00642,Returning,south,Electronics,Bluetooth Speaker,2,218.81,0.05,415.74,221.93,193.81
ORD002179,2025-11-01,CUST00412,VIP,east,Apparel,Winter Coat,1,212.65,0.1,191.39,129.42,61.97
ORD003386,2024-09-23,CUST00098,New,central,Apparel,T-Shirt Pack,1,64.78,0.0,64.78,30.96,33.82
ORD005920,2024-05-09,CUST00139,Returning,South,Home & Kitchen,Blender,1,216.51,0.1,194.86,119.49,75.37
ORD000387,2024-05-29,CUST00657,VIP,South,Beauty,Face Serum,1,56.71,0.0,56.71,27.59,29.12
ORD005183,2025-04-16,CUST00962,Returning,West,Beauty,Face Serum,1,53.23,0.0,53.23,24.6,28.63
ORD002949,2025-07-14,CUST01194,Returning,SOUTH,Sports & Outdoors,Yoga Mat,3,143.7,0.0,431.1,254.5,176.6
ORD002108,2024-05-08,CUST00051,Returning,CENTRAL,Electronics,Power Bank,4,44.04,0.0,176.16,93.48,82.68
ORD003758,2024-02-03,CUST00578,Returning,EAST,Beauty,Perfume,2,80.33,0.0,160.66,95.6,65.06
ORD003193,2025-07-04,CUST00632,Returning,south,Home & Kitchen,Air Fryer,3,45.29,0.0,135.87,79.32,56.55
ORD000305,2024-06-13,CUST01121,Returning,north,Electronics,Laptop Stand,2,156.11,0.0,312.22,162.72,149.5
ORD004815,2024-05-17,CUST01159,VIP,North,Sports & Outdoors,Yoga Mat,1,167.32,0.0,167.32,105.97,61.35
ORD002507,2025-03-25,CUST01328,VIP,East,Sports & Outdoors,Dumbbell Set,1,75.72,0.0,75.72,47.48,28.24
ORD003244,2024-01-22,CUST00047,Returning,east,Home & Kitchen,Cookware Set,1,167.2,0.15,142.12,94.15,47.97
ORD000119,2024-03-04,CUST00524,New,East,Beauty,Shampoo Set,1,109.06,0.0,109.06,50.07,58.99
ORD000897,2025-05-17,CUST00245,New,central,Apparel,Yoga Pants,1,55.68,0.0,55.68,34.81,20.87
ORD005328,2024-03-17,CUST00965,Returning,Central,Home & Kitchen,Vacuum Cleaner,2,182.06,0.15,309.5,224.84,84.66
ORD002786,2024-04-27,CUST01127,Returning,Central,Electronics,Laptop Stand,1,150.76,0.1,135.68,93.07,42.61
ORD001197,2024-10-12,CUST00484,Returning,East,Electronics,Smartwatch,3,177.74,0.05,506.56,286.24,220.32
ORD005969,2024-12-10,CUST01705,New,South,Electronics,Smartwatch,1,166.64,0.1,149.98,93.05,56.93
ORD003034,2024-04-17,CUST01703,VIP,Central,Apparel,Yoga Pants,1,50.94,0.0,50.94,25.38,25.56
ORD004571,2024-08-01,CUST00362,Returning,East,Apparel,Winter Coat,3,207.07,0.0,621.21,340.52,280.69
ORD000403,2024-02-16,CUST01790,New,West,Apparel,T-Shirt Pack,1,57.22,0.0,57.22,26.75,30.47
ORD005813,2024-08-17,CUST01395,VIP,EAST,Home & Kitchen,Blender,1,208.55,0.15,177.27,106.24,71.03
ORD000333,2024-03-08,CUST01717,Returning,EAST,Beauty,Perfume,1,70.88,0.0,70.88,34.84,36.04
ORD000240,2024-09-28,CUST01462,VIP,West,Home & Kitchen,Air Fryer,1,41.89,0.0,41.89,26.07,15.82
ORD002733,2025-07-24,CUST01241,New,Central,Home & Kitchen,Vacuum Cleaner,2,164.79,0.0,329.58,177.54,152.04
ORD000647,2025-02-24,CUST00822,Returning,SOUTH,Apparel,Yoga Pants,1,47.09,0.0,47.09,25.52,21.57
ORD005902,2025-08-19,CUST01287,Returning,Central,Home & Kitchen,Coffee Maker,2,20.86,0.0,41.72,19.89,21.83
ORD000436,2025-08-07,CUST01554,New,south,Electronics,Smartwatch,1,191.75,0.0,191.75,124.17,67.58
ORD000748,2024-08-27,CUST00364,New,south,Electronics,Smartwatch,1,177.67,0.0,177.67,85.77,91.9
ORD005571,2024-05-17,CUST00459,Returning,SOUTH,Electronics,Power Bank,1,45.99,0.0,45.99,29.62,16.37
ORD003811,2024-01-28,CUST01740,New,West,Home & Kitchen,Blender,1,217.83,0.0,217.83,117.74,100.09
ORD004840,2024-01-11,CUST00054,Returning,Central,Home & Kitchen,Cookware Set,1,139.0,0.0,139.0,75.51,63.49
ORD005722,2024-05-24,CUST01244,Returning,north,Electronics,Power Bank,1,48.85,0.0,48.85,24.95,23.9
ORD001455,2024-11-22,CUST00664,New,North ,Home & Kitchen,Blender,1,201.86,0.0,201.86,95.44,106.42
ORD005193,2025-06-23,CUST01333,Returning,West,Sports & Outdoors,Yoga Mat,1,153.08,0.05,145.43,94.81,50.62
ORD005354,2024-11-14,CUST01285,Returning,EAST,Home & Kitchen,Coffee Maker,1,21.85,0.0,21.85,10.85,11.0
ORD003168,2025-05-09,CUST00509,New,north,Home & Kitchen,Blender,2,238.63,0.0,477.26,224.99,252.27
ORD003659,2025-01-26,CUST00657,Returning,central,Electronics,Bluetooth Speaker,1,222.14,0.0,222.14,101.8,120.34
ORD003898,2025-08-22,CUST01568,VIP,North,Apparel,Yoga Pants,2,55.7,0.0,111.4,60.92,50.48
ORD004539,2024-06-09,CUST01351,New,east,Sports & Outdoors,Dumbbell Set,2,75.2,0.0,150.4,93.99,56.41
ORD001825,2024-12-06,CUST01127,Returning,CENTRAL,Electronics,Smartwatch,1,182.87,0.05,173.73,99.19,74.54
ORD002669,2025-05-03,CUST00178,New,east,Sports & Outdoors,Bike Helmet,2,105.04,0.0,210.08,115.29,94.79
ORD000168,2024-08-24,CUST00311,New,west,Beauty,Hair Dryer,2,82.85,0.0,165.7,87.52,78.18
ORD003092,2025-07-20,CUST00787,New,EAST,Apparel,Yoga Pants,1,53.22,0.0,53.22,24.19,29.03
ORD005942,2025-03-20,CUST00929,Returning,EAST,Beauty,Hair Dryer,1,81.76,0.15,69.5,43.46,26.04
ORD001160,2024-05-14,CUST01058,VIP,East,Sports & Outdoors,Dumbbell Set,1,79.55,0.05,75.57,42.44,33.13
ORD005225,2024-11-16,CUST00469,New,Central,Electronics,Wireless Earbuds,1,103.8,0.0,103.8,59.89,43.91
ORD003405,2024-07-25,CUST01795,Returning,WEST,Apparel,T-Shirt Pack,1,53.72,0.1,48.35,24.48,23.87
ORD003117,2024-01-31,CUST00503,Returning,east,Apparel,Denim Jacket,1,226.54,0.05,215.21,139.86,75.35
ORD004256,2024-01-10,CUST01763,Returning,WEST,Apparel,Winter Coat,1,222.31,0.2,177.85,127.91,49.94
ORD001794,2025-10-18,CUST00717,Returning,NORTH,Apparel,Running Shoes,1,13.09,0.1,11.78,7.59,4.19
ORD003827,2025-01-19,CUST01255,Returning,North ,Electronics,Bluetooth Speaker,2,230.32,0.0,460.64,266.94,193.7
ORD001891,2024-10-07,CUST01280,Returning,South,Beauty,Perfume,2,72.1,0.15,122.57,80.55,42.02
ORD004290,2024-01-14,CUST01168,VIP,South,Apparel,Running Shoes,3,12.02,0.0,36.06,22.36,13.7
ORD001087,2024-07-23,CUST00900,New,North ,Beauty,Hair Dryer,1,84.55,0.0,84.55,46.65,37.9
ORD002734,2024-03-24,CUST01668,New,North,Home & Kitchen,Vacuum Cleaner,1,185.28,0.0,185.28,105.54,79.74
ORD005806,2024-02-09,CUST00453,Returning,North ,Apparel,Denim Jacket,2,242.37,0.1,436.27,295.94,140.33
ORD002954,2025-07-10,CUST00476,VIP,East,Home & Kitchen,Vacuum Cleaner,1,180.5,0.2,144.4,82.76,61.64
ORD004798,2024-07-06,CUST01584,New,North,Apparel,Winter Coat,1,202.78,0.1,182.5,102.36,80.14
ORD002082,2025-05-28,CUST00588,VIP,west,Home & Kitchen,Cookware Set,2,164.33,0.1,295.79,152.42,143.37
ORD000320,2024-02-21,CUST01686,Returning,SOUTH,Beauty,Hair Dryer,1,76.75,0.0,76.75,40.79,35.96
ORD001493,2024-02-13,CUST01535,Returning,west,Sports & Outdoors,Camping Tent,1,45.22,0.0,45.22,25.27,19.95
ORD002341,2024-03-25,CUST00173,New,NORTH,Home & Kitchen,Cookware Set,2,151.43,0.0,302.86,175.73,127.13
ORD005413,2024-03-08,CUST00471,New,SOUTH,Home & Kitchen,Blender,1,226.61,0.0,226.61,104.2,122.41
ORD000637,2024-03-12,CUST00235,Returning,East,Beauty,Makeup Kit,1,125.31,0.0,125.31,69.81,55.5
ORD003363,2024-02-21,CUST00526,Returning,WEST,Home & Kitchen,Blender,1,214.46,0.15,182.29,107.7,74.59
ORD003418,2024-04-22,CUST01281,New,south,Apparel,Running Shoes,1,12.66,0.0,12.66,5.77,6.89
ORD000905,2024-01-30,CUST00013,Returning,Central,Home & Kitchen,Air Fryer,1,41.52,0.0,41.52,25.56,15.96
ORD001140,2025-11-24,CUST00133,Returning,east,Home & Kitchen,Blender,1,224.94,0.0,224.94,115.5,109.44
ORD005887,2024-06-02,CUST00990,Returning,west,Home & Kitchen,Coffee Maker,1,23.57,0.15,20.03,12.74,7.29
ORD005512,2025-09-12,CUST00666,VIP,south,Home & Kitchen,Air Fryer,1,47.08,0.0,47.08,29.5,17.58
ORD000677,2024-02-16,CUST01360,New,south,Beauty,Perfume,2,82.44,0.0,164.88,91.24,73.64
ORD005019,2025-03-13,CUST00513,Returning,CENTRAL,Apparel,Denim Jacket,1,228.27,0.0,228.27,118.45,109.82
ORD000400,2024-02-27,CUST01547,VIP,EAST,Home & Kitchen,Coffee Maker,3,21.2,0.0,63.6,32.18,31.42
ORD000549,2024-01-01,CUST01522,Returning,south,Beauty,Makeup Kit,2,127.19,0.1,228.94,116.02,112.92
ORD000482,2025-05-21,CUST00363,New,west,Sports & Outdoors,Yoga Mat,1,167.27,0.0,167.27,107.19,60.08
ORD003605,2025-08-03,CUST00701,New,West,Apparel,Denim Jacket,1,266.5,0.0,266.5,148.85,117.65
ORD005333,2024-10-09,CUST01239,Returning,SOUTH,Electronics,Bluetooth Speaker,1,248.92,0.0,248.92,140.7,108.22
ORD001585,2024-09-11,CUST01447,,Central,Apparel,Denim Jacket,2,250.36,0.0,500.72,325.2,175.52
ORD002459,2025-04-05,CUST01785,Returning,West,Apparel,Winter Coat,1,215.12,0.15,182.85,122.44,60.41
ORD001893,2024-03-29,CUST00846,,East,Home & Kitchen,Coffee Maker,1,23.5,0.1,21.15,14.57,6.58
ORD002070,2024-05-09,CUST00570,VIP,EAST,Sports & Outdoors,Bike Helmet,1,87.04,0.0,87.04,41.11,45.93
ORD005121,2024-04-13,CUST01730,Returning,South,Apparel,Winter Coat,2,199.79,0.0,399.58,232.5,167.08
